url,title,channel,channel_url,video_id,duration,duration_minutes,width,height,fps,upload_date,view_count,language,tags,source_type,expected_accent,expected_speaker_count,query,search_rank,notes
https://www.youtube.com/watch?v=imYBX3EfJ2w,La mejor webcam 4k BBB para streaming y creación de contenido? Emeet S600 vs Logitech c920,CaroKokoGG,https://www.youtube.com/channel/UCCbJg3zeQEMriDk45FQUCAw,imYBX3EfJ2w,671,11.183,640,360,30,20241126,66096,es,,streamer,unknown,1,streamer argentino charla larga facecam,3,ytsearch_metadata_no_download
https://www.youtube.com/watch?v=ecAe6lheTOA,La Mejor Webcam Barata Para Streamers,Duodedos,https://www.youtube.com/channel/UCey6VRtUzCQkBl_qpRPhiww,ecAe6lheTOA,277,4.617,640,360,30,20231123,64687,es,duodedos|yayas de duodedos|duodedos consejos|yayasduo|ayuda duodedos|duodedos twitch|yayas consejos|cómo ser streamer|duodedos youtube|cómo crecer en youtube,streamer,unknown,1,streamer argentino charla larga facecam,4,prefilter_reject:duracion_menor_a_480s
https://www.youtube.com/watch?v=PPg0fBniLTQ,Las Mejores Webcams 4K para 2026 (Baratas VS Pros),Gallardo Reviews,https://www.youtube.com/channel/UCAokj3x3ab8idvx1W3HOBlg,PPg0fBniLTQ,745,12.417,640,360,30,20251221,33699,es,webcams 4k|mejor webcam 2026|mejores webcams 4k|webcam 4k barata|webcam 4k calidad precio|webcam para videollamadas|webcam para streaming|webcam para clases online|webcam para trabajar desde casa|webcam con inteligencia artificial|webcam con tracking|webcam con seguimiento automatico|webcam 4k 60fps|elgato facecam 4k|insta360 link 2|obsbot tiny 2 lite|obsbot meet 2|ugreen webcam 4k|comparativa webcams|review webcams,streamer,unknown,1,streamer argentino charla larga facecam,5,prefilter_reject:rechazo_keyword:letra
https://www.youtube.com/watch?v=2iP3xPX2Iww,Las 5 Mejores Webcams Para Streaming 2026 | Calidad-Precio en Mercado Libre,La Mejor Opción ,https://www.youtube.com/channel/UCnhql_o0yJZIClvsTuV_oMQ,2iP3xPX2Iww,511,8.517,640,360,30,20251116,7228,es,webcams baratas para stream|webcam para stream|la mejor webcam calidad precio|mejores webcams 2026|webcams para streaming|webcams calidad precio|camaras para streaming 2026|mejores webcams mercado libre|webcam logitech c920|logitech brio 100|emeer pixy ptz 4k|webcam para twitch|webcam para youtube|webcams baratas 2026|cual webcam comprar 2026|top 5 webcams 2026|mejores camaras para videollamadas|camara para zoom|camara para clases online|webcam 4k barata,streamer,unknown,1,streamer argentino charla larga facecam,6,ytsearch_metadata_no_download
https://www.youtube.com/watch?v=fd-ApV6WZzI,¿Cómo conectar mi cámara al celular para transmitir en vivo con - DOMO STREAM?,Kerigma Films,https://www.youtube.com/channel/UCk85VzzoeaVe2hFboWoVZuQ,fd-ApV6WZzI,110,1.833,640,360,30,20250603,17956,es,camlink|el gato capture|tarjeta el gato|livetream|Domo Stream|Streaming,streamer,unknown,1,streamer argentino charla larga facecam,7,prefilter_reject:duracion_menor_a_480s
https://www.youtube.com/watch?v=LEoQyiDObx4,🔴 Convierte  tu CELULAR en una 📱WEBCAM ► Y envía a OBS Studio 2024,"Luces, Cámara, Aprendo",https://www.youtube.com/channel/UCBzmoWPpXEGHeKj7TSET4Sg,LEoQyiDObx4,1381,23.017,640,360,30,20240926,134594,es,Luces Camara Aprendo|usar celular como webcam|aplicaciones para celular 2024|celular obs webcam|obs celular a pc|cómo usar celular como webcam por USB|cómo usar celular como webcam en OBS|cómo usar celular como webcam y micrófono en Windows|ivcam|vdo ninja|droidcam obs|usar celular como webcam en zoom|usar camara de celular como webcam|usar el celular como camara web|Cómo usar tu teléfono Android como Webcam en Windows|obs studio|iriun webcam,streamer,unknown,1,streamer argentino charla larga facecam,8,ytsearch_metadata_no_download
https://www.youtube.com/watch?v=Sm_N7WYpofQ,NAHIR GALARZA: la entrevista desde la cárcel de Paraná con NATI JOTA Y PAULO KABLAN,OLGA,https://www.youtube.com/channel/UC7mJ2EDXFomeDIRFu5FtEbA,Sm_N7WYpofQ,4877,81.283,640,360,25,20260608,2395166,es,olga|olga en vivo|olgaenvivo|migue granados|olga tv|olgatv|olga migue granados|migue granados olga|nati jota,interview,argentino/rioplatense_probable,1-2,entrevista argentina completa,1,prefilter_reject:rechazo_keyword:tiktok
https://www.youtube.com/watch?v=R3f0x1IJvhI,"GUILLERMO FRANCELLA, UN LUJO COMO PRIMER INVITADO DE OTRO DÍA PERDIDO || ENTREVISTA COMPLETA",eltrece,https://www.youtube.com/channel/UC0DM_mHV2u6dj8ig51GkQwg,R3f0x1IJvhI,1761,29.35,640,360,25,20250715,610231,es,pergolini eltrece|mario pergolini|otro día perdido|eltrece|big show|late night show|otro día perdido estreno|estreno|pergolini|la vuelta de pergolini|volvio pergolini|otro dia perdido|rada|agustin aristaran|soy rada|laila roth|guillermo francella|francella|franchela,interview,argentino/rioplatense_probable,1-2,entrevista argentina completa,2,ytsearch_metadata_no_download
https://www.youtube.com/watch?v=6ohZOktxMoY,Dante Gebel en #LuisNovaresioEntrevista | Programa Completo (22/04/26),A24com,https://www.youtube.com/channel/UCR9120YBAqMfntqgRTKmkjQ,6ohZOktxMoY,3370,56.167,640,360,25,20260423,329617,es,LUIS NOVARESIO ENTREVISTA|PGM|Programa Completo|RIVER CHURCH|superclasico|juventud|guebel|nobaresio|navarecio|nobarecio|dante gevel|dante guebel|dante guevel,interview,argentino/rioplatense_probable,1-2,entrevista argentina completa,3,prefilter_reject:rechazo_keyword:tiktok
https://www.youtube.com/watch?v=qs1PovHocmU,"Yo, la reina del boliche, por Mauro Szeta - Telefe Noticias",Telefe Noticias,https://www.youtube.com/channel/UChxGASjdNEYHhVKpl667Huw,qs1PovHocmU,541,9.017,640,360,25,20191010,2445530,es,Telefe|mauro szeta|mauro zeta|entrevistas de szeta|entrevistas de mauro szeta|presa|estupefacientes|drogas|Camberlaind|telefe noticias|noticias,interview,argentino/rioplatense_probable,1-2,entrevista argentina completa,4,ytsearch_metadata_no_download
https://www.youtube.com/watch?v=zcasomU6Ios,"""Mato al chorro, mato al juez"" ENTREVISTA COMPLETA ORIGINAL.",Sentidos Audiovisuales,https://www.youtube.com/channel/UCDzG9s2RDvroAGY72pJtbDw,zcasomU6Ios,348,5.8,640,360,25,20220301,581173,es,sos inimputable|sos inimputable hermano|viejo inimputable|inimputable|matalo a ese guacho|mato al chorro|mato a la policia|mato al juez|jubilado mato|jubilado mato a delincuente,interview,unknown,1-2,entrevista argentina completa,5,prefilter_reject:duracion_menor_a_480s
https://www.youtube.com/watch?v=Xmh0vaJqFr8,Pablo Martínez en Saber Ver (03/09/2013),Saber Ver,https://www.youtube.com/channel/UCM4yOo4K5y1kX9ac6OcyUTQ,Xmh0vaJqFr8,416,6.933,450,360,25,20130904,2539323,es,Pablo Martínez Saber Ver somos bahia cablevision,other,unknown,unknown,entrevista argentina completa,6,prefilter_reject:duracion_menor_a_480s
https://www.youtube.com/watch?v=ww-qZNwQ1pM,Jaime Bayly en #LuisNovaresioEntrevista | Programa completo (07/05/26),A24com,https://www.youtube.com/channel/UCR9120YBAqMfntqgRTKmkjQ,ww-qZNwQ1pM,3296,54.933,640,360,25,20260511,121572,es,,interview,argentino/rioplatense_probable,1-2,entrevista argentina completa,7,prefilter_reject:rechazo_keyword:tiktok
https://www.youtube.com/watch?v=tnSHZ1ylnXY,"Mario Pergolini con Pedro Aznar y David Lebón: Entrevista Completa - ""Uno"" | Vorterix",Vorterix,https://www.youtube.com/channel/UCvCTWHCbBC0b9UIeLeNs8ug,tnSHZ1ylnXY,2845,47.417,640,360,25,20260311,186179,es,Vorterix|vorterix|Vorterix en vivo|streaming|Paren La Mano|Desde el Respeto|Pergolini|Luquitas Rodriguez|paren la mano|vorterix paren la mano|paren la mano en vivo|Paren la mano|Esto no sucedió|esto no sucedió|Mario Pergolini|entrevista mario pergolini|entrevista david lebon|entrevista pedro aznar|pedro aznar david lebon|david lebon entrevista,interview,argentino/rioplatense_probable,1-2,entrevista argentina completa,8,ytsearch_metadata_no_download
https://www.youtube.com/watch?v=EDgo3YXY4KE,Hacer visible lo invisible | Elena Santa Cruz | TEDxUBA,TEDx Talks,https://www.youtube.com/channel/UCsT0YIqwnpJCM-mx7-gSA4Q,EDgo3YXY4KE,888,14.8,640,360,25,20150615,143665,es,TEDxTalks|Spanish|Argentina|Humanities|Art|Beauty|Charter for Compassion|Compassion|Prison|Social Change,other,argentino/rioplatense_probable,unknown,charla argentina YouTube cara visible,1,ytsearch_metadata_no_download
https://www.youtube.com/watch?v=jRjwpxtrgCc,How to Show Up FIRST on YouTube Search,Think Media,https://www.youtube.com/channel/UCGxjDWAN1KwrkXYVi8CXtjQ,jRjwpxtrgCc,573,9.55,640,360,24,20220419,81322,en,how youtube search engine works|youtube seo|rank youtube videos|how to rank youtube videos|how to hack the youtube algorithm|youtube algorithm hack|youtube algorithm|how does the youtube algorithm work|youtube algorithm explained|youtube channel growth tips|hacking youtube algorithm|what is the youtube algorithm|sean cannell|think media|video seo|youtube video seo|how to rank on youtube|youtube seo tutorial|youtube seo tips|how to rank youtube videos fast,podcast,argentino/rioplatense_probable,1-2,charla argentina YouTube cara visible,2,ytsearch_metadata_no_download
https://www.youtube.com/watch?v=1uO-x8Q34mE,¿Cómo nuestra imagen nos puede movilizar? | Analia Polasek | TEDxEldorado,TEDx Talks,https://www.youtube.com/channel/UCsT0YIqwnpJCM-mx7-gSA4Q,1uO-x8Q34mE,707,11.783,640,360,25,20160920,6986,es,TEDxTalks|Spanish|Argentina|Life|Self improvement|Self-help|Visualization,other,argentino/rioplatense_probable,unknown,charla argentina YouTube cara visible,3,ytsearch_metadata_no_download
https://www.youtube.com/watch?v=v6lAF8Ep73Q,13 Misterios de Buenos Aires que te dejarán sin palabras,Ecos del Pasado Argentino: Recuerdo con nostalgia,https://www.youtube.com/channel/UC-6EzuoBMemPKPiTeTa-fyQ,v6lAF8Ep73Q,1515,25.25,640,360,30,20260629,25614,es,historias de buenos aires|mitos urbanos argentina|tragedia puente bosch|castillo castelforte adrogue|casa minima san telmo|ateneo grand splendid historia|faro querandi misterio|inquilino del obelisco|pabellon de los suicidas recoleta|tuneles manzana de las luces|hombre elefante argentino|inundacion 1985 buenos aires|documental buenos aires antiguo|pasado de buenos aires|relatos retro argentina|la argentina de antes|mitos de recoleta,other,argentino/rioplatense_probable,unknown,charla argentina YouTube cara visible,4,prefilter_reject:rechazo_keyword:compilado
https://www.youtube.com/watch?v=tr21Srpn9Gg,"González y el video viral: ""Jamás me reí de Clorinda""",Noticias Formosa,https://www.youtube.com/channel/UCPkv1q7NuXBlC8LQQivbo2w,tr21Srpn9Gg,595,9.917,640,360,25,20201216,2272,es,,educational,unknown,1,charla argentina YouTube cara visible,5,ytsearch_metadata_no_download
https://www.youtube.com/watch?v=IFgPzdWO_wU,Aprende a crear contenido para ser VIRAL en redes sociales,converzzo,https://www.youtube.com/channel/UCmIlY59NzX3Z18-PwUzLD1g,IFgPzdWO_wU,521,8.683,640,360,24,20250806,84553,es,,other,unknown,unknown,charla argentina YouTube cara visible,6,prefilter_reject:rechazo_keyword:tiktok
https://www.youtube.com/watch?v=KbYBZn7jw9I,El cuidado de lo invisible | Gabriel Heras | TEDxValladolid,TEDx Talks,https://www.youtube.com/channel/UCsT0YIqwnpJCM-mx7-gSA4Q,KbYBZn7jw9I,1200,20.0,640,360,25,20151102,127956,es,TEDxTalks|Spanish|Spain|Health|Activism|Cancer|Change|Compassion|Death|Disease|Education|Emotions|Empathy|Family|Illness|Impact|Life|Medicine|Mental health|Movement,other,unknown,unknown,charla argentina YouTube cara visible,7,ytsearch_metadata_no_download
https://www.youtube.com/watch?v=Ni0bRe4_DOI,La historia de Hidrolit: ¿Qué tiene que pasar para que una empresa valga 100 millones de dólares?,Construyendo Negocios,https://www.youtube.com/channel/UCqqIFjSF2o-S9DzjBnIdu_A,Ni0bRe4_DOI,4027,67.117,640,360,30,20260402,5022,es,soledad del emprendedor|crisis emprendedora|salud mental emprendedor|emprender en argentina|resiliencia emprendedora|estrés emprendedor|liderazgo emocional|detrás del algoritmo|mariano sirena|negocios reales|ansiedad emprendedor|burnout emprendedor|mentalidad emprendedora|crecimiento personal,educational,argentino/rioplatense_probable,1,charla argentina YouTube cara visible,8,prefilter_reject:rechazo_keyword:tiktok
https://www.youtube.com/watch?v=Dv8ktyDa-xk,SE HIZO VIRAL: La mujer que habla igual a Cristina Kirchner,eltrece,https://www.youtube.com/channel/UC0DM_mHV2u6dj8ig51GkQwg,Dv8ktyDa-xk,134,2.233,640,360,25,20210128,6123957,es,Se hizo #VIRAL: La mujer que habla igual a Cristina Kirchner|Pollo Álvarez|Sandra Borghi|Gastón Marote|Ariel Wolman|Nicole Neumann|Graciela Alfano|Karina Iavícoli|sociedad|política|economía|entertainment news|Celebrity News|Celebrity Gossip|farándula nacional|actores famosos|celebridades|LA MUJER QUE HABLA IGUAL A CRISTINA KIRCHNER|la voz de cristina kirchner,other,unknown,unknown,youtuber argentino hablando a camara,1,prefilter_reject:duracion_menor_a_480s
https://www.youtube.com/watch?v=EKW-1CA4e6o,Este reportero se dio un buen viaje durante una nota | El Mundial Qué Importa,Imagen Noticias,https://www.youtube.com/channel/UCcHtke0raf8vNYLM1Hbq3Jw,EKW-1CA4e6o,129,2.15,640,360,30,20180704,2915333,es,VIDEOS DE REPORTEROS CHISTOSO|REPORTERO EN MARCHA DE MARIHUANA|REPORTERO SE PACHEQUEA|REPORTERO SE DROGA EN MARCHA|VIDEOS GRACIOSOS|QUE IMPORTA|COMEDIA|EDUARDO VIDEGARAY|EL ESTACA|JOSE RAMON SANCRISTOBAL|LA CORNETA|PULPOMO|LA SOPA|EL PULSO DE LA REPUBLICA|LA RESOLANA|VIDEOS PARA REIR|VIDEOS CHISTOSOS|GENTE GRACIOSA|VIDEOS DE CARCAJADAS|VIDEOS VIRALES,other,argentino/rioplatense_probable,unknown,youtuber argentino hablando a camara,2,prefilter_reject:duracion_menor_a_480s
https://www.youtube.com/watch?v=Lf6Qh-iWlT0,😱ILLOJUAN reacciona  a JORDI WILD hablando CATALÁN en la TELE✨,TrendClips,https://www.youtube.com/channel/UCEraZCfJn3QlbM2OFGBHR2Q,Lf6Qh-iWlT0,36,0.6,640,360,30,20230319,1693742,,illojuan|illojuan reacciona|illojuan y jordi wild|illojuan reacciona a jordi wild de joven|illojuan reacciona a jordi wild|jordi wild en la tele|hablando catalán|no lo sabia,other,unknown,unknown,youtuber argentino hablando a camara,3,prefilter_reject:duracion_menor_a_480s
https://www.youtube.com/watch?v=MGOOML1CVIc,Tokio Hotel Hablando Español,Vanesa Cortes,https://www.youtube.com/channel/UCeJiei8ToW1gkinO3i27MwQ,MGOOML1CVIc,158,2.633,480,360,25,20111213,830302,es,te|quiego|bill,other,unknown,unknown,youtuber argentino hablando a camara,4,prefilter_reject:duracion_menor_a_480s
https://www.youtube.com/watch?v=hDaKf8icuhs,Georgina Rodríguez confiesa cómo se enamoró de Cristiano Ronaldo - El Hormiguero,Antena 3,https://www.youtube.com/channel/UC84t25xqhPEPpGY7NBZJ_eA,hDaKf8icuhs,203,3.383,640,360,25,20230327,1407249,es,Atresplayer|Antena 3|Pablo Motos|El hormiguero T17|Marron|El Hormiguero 3.0|Atresmedia|El Hormiguero|Trancas y Barrancas|Juan y Damián|Georgina Rodríguez,other,unknown,unknown,youtuber argentino hablando a camara,5,prefilter_reject:duracion_menor_a_480s
https://www.youtube.com/watch?v=1m3DT0DcA-g,"¡Donald Trump, nuevo presidente de Estados Unidos, visitó Showmatch!",eltrece,https://www.youtube.com/channel/UC0DM_mHV2u6dj8ig51GkQwg,1m3DT0DcA-g,222,3.7,640,360,25,20161112,6682928,es,eltrece|Bailando 2016|bailando por un sueño|competición|marcelo tinelli|showmatch 2016|showmatch|donald trump|presidente de estados unidos donald trump|trump|imitador de donald trump|joke|broma|nuevo presidente de Estados Unidos|donald trump new president of united states|united states|election day|new president donald trump|USA|video,other,argentino/rioplatense_probable,unknown,youtuber argentino hablando a camara,6,prefilter_reject:duracion_menor_a_480s
https://www.youtube.com/watch?v=BkF_mtwa02g,Entro a supermercados argentinos hablando CHINO (reacciones increíbles),Un Topo por el Mundo,https://www.youtube.com/channel/UCiDf-cmHEkKZ4woo2Ny7JRQ,BkF_mtwa02g,665,11.083,640,360,30,20210521,2309372,es,supermercados chinos|supermercados chinos en argentina|super chino|chino|china|hablando chino|chino mandarin|argentino hablando chino|argentino hablando chino mandarin|chinos en buenos aires|hablar chino|super chino argentina|comprar en chino|chino buenos aires|buenos aires chino|supermercados chinos rejas|barrio chino|barrio chino argentina|supermercado chino|un topo por el mundo,other,argentino/rioplatense_probable,unknown,youtuber argentino hablando a camara,7,ytsearch_metadata_no_download
https://www.youtube.com/watch?v=q_26k18E3FE,Me entrevistó Univisión por imitar varios acentos en Español | Marianna Girgenti,Marianna Girgenti,https://www.youtube.com/channel/UC-nVh-arY6EVclEpc_jmeNQ,q_26k18E3FE,308,5.133,640,360,30,20220720,4177713,es,,interview,argentino/rioplatense_probable,1-2,youtuber argentino hablando a camara,8,prefilter_reject:duracion_menor_a_480s
https://www.youtube.com/watch?v=FpKfNqDYei8,"""Tango. La música que el tiempo no ha borrado"" - Podcast #01 - Historia de un encuentro rioplatense",Chino Soto Lozano - Locutor,https://www.youtube.com/channel/UCGKDaL-juZNUYgLT9OUve7Q,FpKfNqDYei8,120,2.0,320,240,30,20170430,156,es,tango|tiempo|musica|milonga|historia|rioplatense|tita merello|libertad lamarque|julio sosa|astor piazzolla,podcast,argentino/rioplatense_probable,1-2,podcast rioplatense video completo,1,prefilter_reject:duracion_menor_a_480s
https://www.youtube.com/watch?v=1tdOI0X0phE,Así era el acento porteño en los años '90 en Argentina,GLH HaxBall,https://www.youtube.com/channel/UCe-MW2zvImdhAXeKuVyWUAA,1tdOI0X0phE,96,1.6,640,360,25,20240316,1469320,es,,interview,argentino/rioplatense_probable,1-2,podcast rioplatense video completo,2,prefilter_reject:duracion_menor_a_480s
https://www.youtube.com/watch?v=dB4HR5WpYZc,“La primera estrella” retrata la hazaña uruguaya que cambió la visión sobre el fútbol rioplatense,En Perspectiva + VIDEO ,https://www.youtube.com/channel/UCzj1iuImjo-Eb8JMELC1Jwg,dB4HR5WpYZc,1547,25.783,640,360,30,20260612,519,es,Emiliano Cotelo|radio|En Perspectiva|1170 AM|Radiomundo|Uruguay|Romina Andrioli|Periodismo,podcast,argentino/rioplatense_probable,1-2,podcast rioplatense video completo,3,ytsearch_metadata_no_download
https://www.youtube.com/watch?v=vDNy6EN7bIY,¿Cómo es el ESPAÑOL ARGENTINO FORMAL? - Argento Podcast #44,Spanish with Nico,https://www.youtube.com/channel/UCLH4dyg0-T84kf1le42XyWw,vDNy6EN7bIY,813,13.55,640,360,30,20251123,438,es,spanish|learn spanish|argentina|ARGENTINE SPANISH,podcast,argentino/rioplatense_probable,1-2,podcast rioplatense video completo,4,ytsearch_metadata_no_download
https://www.youtube.com/watch?v=1bhYeJkJdck,"Historia Argentina - Cap 1, 2, 3 y 4",tijobrae2,https://www.youtube.com/channel/UCK0mnvDJGSWCaFo2WZqfCrw,1bhYeJkJdck,6622,110.367,480,360,25,20120707,1307464,,historia|argentina|La|formación|de|un|país|Campaña|del|desierto|república|conservadora|(1890-1916)|El|modelo|agroexportador,other,argentino/rioplatense_probable,unknown,podcast rioplatense video completo,5,ytsearch_metadata_no_download
https://www.youtube.com/watch?v=KRNKHrYwWsI,Argentine Spanish: The Definitive Beginner's Guide (1 hr ),Spanish with Nico,https://www.youtube.com/channel/UCLH4dyg0-T84kf1le42XyWw,KRNKHrYwWsI,3857,64.283,640,360,30,20250831,7909,en,spanish|learn spanish|argentina,podcast,argentino/rioplatense_probable,1-2,podcast rioplatense video completo,6,ytsearch_metadata_no_download
https://www.youtube.com/watch?v=X-O-hYI5zbQ,Mi Revolución (Cuatro Pesos de Propina) con Karen Medina - Episodio 23,Omitir Intro - Podcast,https://www.youtube.com/channel/UCa1g5mE0dX8gp0wbTfr89eA,X-O-hYI5zbQ,4660,77.667,640,360,30,20210410,2150,es,uruguay|canguros|omitir intro|podcast|cuatro pesos|cuatro pesos de propina|mi revolución|rock|rock en español|rock uruguayo|omitir intro podcast|diego rossberg,podcast,unknown,1-2,podcast rioplatense video completo,7,ytsearch_metadata_no_download
https://www.youtube.com/watch?v=YRLdJ2tfklw,Peruano aprende lunfardo argentino | EP18T4,DESEMPLEADO,https://www.youtube.com/channel/UCH9og12aAJCMArcYjYqiL9w,YRLdJ2tfklw,3191,53.183,640,360,30,20230716,1730,es,podcast|videocast,other,argentino/rioplatense_probable,unknown,podcast rioplatense video completo,8,prefilter_reject:rechazo_keyword:tiktok
https://www.youtube.com/watch?v=119ZXE9bmj8,"VINO COSCU, HABLAMOS CON GIORGIO ARMAS, PALPITANDO LOS 16AVOS (30/6)",Infobae,https://www.youtube.com/channel/UCvsU0EGXN7Su7MfNqcTGNHg,119ZXE9bmj8,6158,102.633,640,360,30,20260701,52802,es,,interview,argentino/rioplatense_probable,1-2,entrevista Coscu streamers argentinos,1,prefilter_reject:rechazo_keyword:tiktok
https://www.youtube.com/watch?v=bacTwzcDN-A,Coscu le explicó a Marcelo por qué el streaming le ganó terreno a la televisión,Infobae,https://www.youtube.com/channel/UCvsU0EGXN7Su7MfNqcTGNHg,bacTwzcDN-A,1420,23.667,640,360,30,20260701,43762,es,coscu|martin perez disalvo|coscu entrevista|coscu tinelli|marcelo tinelli|streaming argentina|streamers argentinos|twitch argentina|kick argentina|youtube argentina|television argentina|tv vs streaming|coscu television|coscu streaming|la cobra|momo benavides|ibai llanos|luquita rodriguez|olga|luzu tv,interview,argentino/rioplatense_probable,1-2,entrevista Coscu streamers argentinos,2,prefilter_reject:rechazo_keyword:tiktok
https://www.youtube.com/watch?v=VPMzQVdlnAo,"ACTUALIDAD de KICK | ft Momo,Goncho,C0ker,Mernuel,Bananirou,JoacoLopez,NicoBianchix y ZZK7",Coscu TV,https://www.youtube.com/channel/UCwtzP_t-JoU3x5Yl7uAfcAw,VPMzQVdlnAo,21996,366.6,640,360,30,20251104,111408,es,,other,argentino/rioplatense_probable,unknown,entrevista Coscu streamers argentinos,3,prefilter_reject:duracion_mayor_a_14400s
